reference_predicted_price,item_name,item_wear,item_is_stattrak,item_rarity,item_quality,item_float_value,item_paint_index
51203,★ Stiletto Knife | Doppler (Factory New),Factory New,False,6,3,0.034016359597444534,421
20581,★ Flip Knife | Lore (Minimal Wear),Minimal Wear,False,6,3,0.07820627093315125,559
19778,★ Falchion Knife | Crimson Web (Minimal Wear),Minimal Wear,False,6,3,0.14597554504871368,12
83687,★ Butterfly Knife | Autotronic (Well-Worn),Well-Worn,False,6,3,0.39851728081703186,1115
10335,★ Ursus Knife,Field-Tested,False,6,3,0.15828755497932434,0
35608,★ StatTrak™ M9 Bayonet | Rust Coat (Battle-Scarred),Battle-Scarred,True,6,3,0.5085967183113098,414
44734,★ Butterfly Knife | Scorched (Field-Tested),Field-Tested,False,6,3,0.2289874106645584,175
42936,★ Butterfly Knife | Forest DDPAT (Field-Tested),Field-Tested,False,6,3,0.23007559776306152,5
7896,★ Shadow Daggers | Ultraviolet (Battle-Scarred),Battle-Scarred,False,6,3,0.7998631000518799,98
70998,★ Butterfly Knife | Case Hardened (Field-Tested),Field-Tested,False,6,3,0.2220146209001541,44
36074,★ Flip Knife | Fade (Factory New),Factory New,False,6,3,0.03682616353034973,38
12318,★ Navaja Knife | Doppler (Factory New),Factory New,False,6,3,0.022794213145971298,420
24258,★ Falchion Knife | Gamma Doppler (Factory New),Factory New,False,6,3,0.007742014247924089,572
67762,★ Skeleton Knife | Doppler (Factory New),Factory New,False,6,3,0.008990185335278511,420
5761,★ Kukri Knife | Urban Masked (Field-Tested),Field-Tested,False,6,3,0.3254580795764923,143
5815,★ Kukri Knife | Urban Masked (Field-Tested),Field-Tested,False,6,3,0.2950664758682251,143
9651,★ StatTrak™ Paracord Knife | Damascus Steel (Minimal Wear),Minimal Wear,True,6,3,0.08023890107870102,410
14618,★ Survival Knife | Marble Fade (Factory New),Factory New,False,6,3,0.011628498323261738,413
11978,★ Nomad Knife | Stained (Well-Worn),Well-Worn,False,6,3,0.3929171860218048,43
24828,★ Bayonet | Lore (Field-Tested),Field-Tested,False,6,3,0.23437340557575226,558
16291,★ StatTrak™ Kukri Knife | Crimson Web (Battle-Scarred),Battle-Scarred,True,6,3,0.7998335361480713,12
13505,★ Ursus Knife | Case Hardened (Well-Worn),Well-Worn,False,6,3,0.4340662658214569,44
5778,★ Kukri Knife | Scorched (Field-Tested),Field-Tested,False,6,3,0.3370281159877777,175
5778,★ Kukri Knife | Scorched (Field-Tested),Field-Tested,False,6,3,0.339811235666275,175
55776,★ M9 Bayonet | Blue Steel (Minimal Wear),Minimal Wear,False,6,3,0.08644092082977295,42
96017,★ Talon Knife | Fade (Factory New),Factory New,False,6,3,0.008406930603086948,38
5649,★ Kukri Knife | Forest DDPAT (Field-Tested),Field-Tested,False,6,3,0.33164486289024353,5
5647,★ Kukri Knife | Forest DDPAT (Field-Tested),Field-Tested,False,6,3,0.3496015965938568,5
5440,★ Kukri Knife | Forest DDPAT (Battle-Scarred),Battle-Scarred,False,6,3,0.7476900219917297,5
5453,★ Kukri Knife | Forest DDPAT (Battle-Scarred),Battle-Scarred,False,6,3,0.45297375321388245,5
14009,★ Gut Knife | Doppler (Factory New),Factory New,False,6,3,0.006465824320912361,418
4919,★ Shadow Daggers | Black Laminate (Well-Worn),Well-Worn,False,6,3,0.41634321212768555,1113
5351,★ Kukri Knife | Boreal Forest (Battle-Scarred),Battle-Scarred,False,6,3,0.5884481072425842,77
5331,★ Kukri Knife | Boreal Forest (Battle-Scarred),Battle-Scarred,False,6,3,0.6011951565742493,77
88853,★ Karambit | Slaughter (Minimal Wear),Minimal Wear,False,6,3,0.09300854057073593,59
6990,★ Survival Knife | Ultraviolet (Field-Tested),Field-Tested,False,6,3,0.19228756427764893,98
19905,★ StatTrak™ Navaja Knife | Doppler (Factory New),Factory New,True,6,3,0.025275425985455513,419
12405,★ StatTrak™ Stiletto Knife | Safari Mesh (Field-Tested),Field-Tested,True,6,3,0.3729982376098633,72
14827,★ Nomad Knife | Case Hardened (Well-Worn),Well-Worn,False,6,3,0.4065062403678894,44
5968,★ Ursus Knife | Safari Mesh (Field-Tested),Field-Tested,False,6,3,0.36507725715637207,72
20556,★ Stiletto Knife | Damascus Steel (Factory New),Factory New,False,6,3,0.05298953875899315,857
5967,★ Ursus Knife | Safari Mesh (Field-Tested),Field-Tested,False,6,3,0.3658114969730377,72
15824,★ Gut Knife | Doppler (Factory New),Factory New,False,6,3,0.004022357054054737,419
24185,★ Bayonet | Lore (Field-Tested),Field-Tested,False,6,3,0.3636469542980194,558
56102,★ Survival Knife | Doppler (Factory New),Factory New,False,6,3,0.020838672295212746,417
6108,★ Bowie Knife | Boreal Forest (Field-Tested),Field-Tested,False,6,3,0.35085219144821167,77
6108,★ Bowie Knife | Boreal Forest (Field-Tested),Field-Tested,False,6,3,0.3525940775871277,77
6317,★ Ursus Knife | Rust Coat (Battle-Scarred),Battle-Scarred,False,6,3,0.6597927808761597,414
24004,★ Skeleton Knife | Case Hardened (Field-Tested),Field-Tested,False,6,3,0.18341293931007385,44
11265,★ Skeleton Knife | Boreal Forest (Field-Tested),Field-Tested,False,6,3,0.21550297737121582,77
17569,★ Kukri Knife | Slaughter (Factory New),Factory New,False,6,3,0.052609533071517944,59
37009,★ Skeleton Knife | Tiger Tooth (Factory New),Factory New,False,6,3,0.032609570771455765,409
29519,★ Skeleton Knife,Battle-Scarred,False,6,3,0.670609176158905,0
24143,★ Talon Knife | Rust Coat (Battle-Scarred),Battle-Scarred,False,6,3,0.48189014196395874,414
5681,★ Bowie Knife | Scorched (Field-Tested),Field-Tested,False,6,3,0.3703542649745941,175
5680,★ Bowie Knife | Scorched (Field-Tested),Field-Tested,False,6,3,0.36633095145225525,175
62052,★ Bayonet | Doppler (Factory New),Factory New,False,6,3,0.0014056984800845385,419
20064,★ Huntsman Knife | Marble Fade (Factory New),Factory New,False,6,3,0.008800867944955826,413
5855,★ Bowie Knife | Black Laminate (Field-Tested),Field-Tested,False,6,3,0.23396940529346466,1109
6689,★ Bowie Knife | Safari Mesh (Minimal Wear),Minimal Wear,False,6,3,0.1049395203590393,72
6697,★ Bowie Knife | Safari Mesh (Minimal Wear),Minimal Wear,False,6,3,0.13792327046394348,72
5139,★ Survival Knife | Forest DDPAT (Field-Tested),Field-Tested,False,6,3,0.31849363446235657,5
27342,★ Stiletto Knife | Tiger Tooth (Factory New),Factory New,False,6,3,0.03378993645310402,409
243017,★ Karambit | Fade (Factory New),Factory New,False,6,3,0.012923394329845905,38
5662,★ Bowie Knife | Safari Mesh (Field-Tested),Field-Tested,False,6,3,0.3751783072948456,72
5660,★ Bowie Knife | Safari Mesh (Field-Tested),Field-Tested,False,6,3,0.37450990080833435,72
27558,★ Stiletto Knife | Tiger Tooth (Factory New),Factory New,False,6,3,0.010165316984057426,409
44600,★ Butterfly Knife | Forest DDPAT (Field-Tested),Field-Tested,False,6,3,0.15845781564712524,5
12534,★ Classic Knife | Blue Steel (Minimal Wear),Minimal Wear,False,6,3,0.11464907228946686,42
13949,★ Bayonet | Scorched (Minimal Wear),Minimal Wear,False,6,3,0.13571660220623016,175
54469,★ Karambit | Bright Water (Factory New),Factory New,False,6,3,0.05753643810749054,578
5960,★ Gut Knife | Boreal Forest (Minimal Wear),Minimal Wear,False,6,3,0.14495524764060974,77
10565,★ Kukri Knife | Crimson Web (Field-Tested),Field-Tested,False,6,3,0.3059084117412567,12
34495,★ M9 Bayonet | Bright Water (Field-Tested),Field-Tested,False,6,3,0.20249825716018677,579
84070,★ Talon Knife | Doppler (Factory New),Factory New,False,6,3,0.007996996864676476,854
41922,★ Bayonet | Doppler (Factory New),Factory New,False,6,3,0.035358939319849014,418
128754,★ Stiletto Knife | Doppler (Factory New),Factory New,False,6,3,0.03636777400970459,416
66745,★ M9 Bayonet | Autotronic (Well-Worn),Well-Worn,False,6,3,0.43447408080101013,577
6042,★ Survival Knife | Urban Masked (Minimal Wear),Minimal Wear,False,6,3,0.14667706191539764,143
15057,★ Kukri Knife | Slaughter (Minimal Wear),Minimal Wear,False,6,3,0.14544151723384857,59
139722,★ StatTrak™ Karambit | Marble Fade (Factory New),Factory New,True,6,3,0.013416001573204994,413
39971,★ Bayonet | Doppler (Factory New),Factory New,False,6,3,0.036406829953193665,420
12396,★ StatTrak™ Shadow Daggers,Field-Tested,True,6,3,0.26032599806785583,0
4879,★ Navaja Knife | Urban Masked (Battle-Scarred),Battle-Scarred,False,6,3,0.558449387550354,143
17208,★ Nomad Knife | Crimson Web (Field-Tested),Field-Tested,False,6,3,0.19815313816070557,12
116009,★ StatTrak™ Butterfly Knife | Crimson Web (Minimal Wear),Minimal Wear,True,6,3,0.13921532034873962,12
24154,★ Flip Knife | Slaughter (Minimal Wear),Minimal Wear,False,6,3,0.09446131438016891,59
39996,★ Karambit | Urban Masked (Field-Tested),Field-Tested,False,6,3,0.16835737228393555,143
15390,★ Gut Knife | Doppler (Factory New),Factory New,False,6,3,0.008599235676229,419
16678,★ Shadow Daggers | Doppler (Factory New),Factory New,False,6,3,0.025428613647818565,421
30640,★ StatTrak™ Nomad Knife | Slaughter (Factory New),Factory New,True,6,3,0.03902581334114075,59
48554,★ Talon Knife | Slaughter (Field-Tested),Field-Tested,False,6,3,0.19803202152252197,59
9886,★ Survival Knife | Crimson Web (Field-Tested),Field-Tested,False,6,3,0.23421193659305573,12
13435,★ StatTrak™ Falchion Knife | Autotronic (Field-Tested),Field-Tested,True,6,3,0.15776778757572174,1116
19014,★ Bowie Knife | Slaughter (Minimal Wear),Minimal Wear,False,6,3,0.10671426355838776,59
89930,★ Talon Knife | Fade (Factory New),Factory New,False,6,3,0.009411739185452461,38
69054,★ Karambit | Blue Steel (Well-Worn),Well-Worn,False,6,3,0.4325217306613922,42
5468,★ Kukri Knife | Safari Mesh (Battle-Scarred),Battle-Scarred,False,6,3,0.6613283753395081,72
11955,★ Nomad Knife | Ultraviolet (Field-Tested),Field-Tested,False,6,3,0.31858980655670166,98
13776,★ Nomad Knife | Blue Steel (Well-Worn),Well-Worn,False,6,3,0.43568506836891174,42
153680,★ Karambit | Doppler (Factory New),Factory New,False,6,3,0.0074658021330833435,418
54134,★ Karambit | Crimson Web (Well-Worn),Well-Worn,False,6,3,0.3846820294857025,12
11422,★ Kukri Knife | Case Hardened (Field-Tested),Field-Tested,False,6,3,0.3397215008735657,44
91376,★ Butterfly Knife | Black Laminate (Factory New),Factory New,False,6,3,0.06470012664794922,1110
16312,★ Huntsman Knife | Tiger Tooth (Factory New),Factory New,False,6,3,0.010748660191893578,409
18416,★ Bowie Knife | Marble Fade (Factory New),Factory New,False,6,3,0.015979310497641563,413
87343,★ M9 Bayonet,Factory New,False,6,3,0.0,0
6979,★ Paracord Knife,Factory New,False,6,3,0.0,0
46646,★ M9 Bayonet | Damascus Steel (Minimal Wear),Minimal Wear,False,6,3,0.07231172919273376,411
18561,★ Talon Knife | Safari Mesh (Well-Worn),Well-Worn,False,6,3,0.38354212045669556,72
32232,★ StatTrak™ Flip Knife | Doppler (Factory New),Factory New,True,6,3,0.03319820389151573,418
5321,★ Kukri Knife | Safari Mesh (Well-Worn),Well-Worn,False,6,3,0.38538116216659546,72
10257,★ Flip Knife | Scorched (Field-Tested),Field-Tested,False,6,3,0.15414997935295105,175
11241,★ Skeleton Knife | Boreal Forest (Field-Tested),Field-Tested,False,6,3,0.22586604952812195,77
72842,★ Butterfly Knife | Autotronic (Battle-Scarred),Battle-Scarred,False,6,3,0.6593921184539795,1115
56193,★ Bayonet | Doppler (Factory New),Factory New,False,6,3,0.04991362616419792,419
11744,★ Stiletto Knife | Forest DDPAT (Field-Tested),Field-Tested,False,6,3,0.32211756706237793,5
61110,★ StatTrak™ Talon Knife | Tiger Tooth (Factory New),Factory New,True,6,3,0.009900873526930809,409
15185,★ Ursus Knife | Tiger Tooth (Factory New),Factory New,False,6,3,0.026159577071666718,409
71299,★ Butterfly Knife | Freehand (Factory New),Factory New,False,6,3,0.03822935000061989,581
62557,★ Karambit | Case Hardened (Battle-Scarred),Battle-Scarred,False,6,3,0.5190128087997437,44
16535,★ Bayonet | Black Laminate (Field-Tested),Field-Tested,False,6,3,0.36914002895355225,563
5641,★ Kukri Knife | Forest DDPAT (Field-Tested),Field-Tested,False,6,3,0.35872983932495117,5
60066,★ StatTrak™ Butterfly Knife | Bright Water (Minimal Wear),Minimal Wear,True,6,3,0.11477059125900269,579
28427,★ Falchion Knife | Doppler (Factory New),Factory New,False,6,3,0.030317677184939384,420
62411,★ Butterfly Knife | Lore (Well-Worn),Well-Worn,False,6,3,0.3820248544216156,1105
71416,★ M9 Bayonet | Tiger Tooth (Factory New),Factory New,False,6,3,0.006981104612350464,409
15658,★ Bayonet | Stained (Field-Tested),Field-Tested,False,6,3,0.2776828408241272,43
34935,★ Falchion Knife | Doppler (Factory New),Factory New,False,6,3,0.023618632927536964,419
150348,★ Karambit | Doppler (Factory New),Factory New,False,6,3,0.028537606820464134,421
17041,★ Classic Knife | Crimson Web (Field-Tested),Field-Tested,False,6,3,0.3633749186992645,12
59880,★ M9 Bayonet | Lore (Field-Tested),Field-Tested,False,6,3,0.17629192769527435,562
54149,★ Butterfly Knife | Night (Field-Tested),Field-Tested,False,6,3,0.23847916722297668,40
12144,★ Survival Knife | Tiger Tooth (Factory New),Factory New,False,6,3,0.043503765016794205,409
5399,★ Paracord Knife | Forest DDPAT (Field-Tested),Field-Tested,False,6,3,0.16090142726898193,5
236200,★ Butterfly Knife | Gamma Doppler (Factory New),Factory New,False,6,3,0.022125158458948135,569
46464,★ Nomad Knife | Doppler (Factory New),Factory New,False,6,3,0.018869949504733086,421
45091,★ StatTrak™ Stiletto Knife | Fade (Factory New),Factory New,True,6,3,0.032910969108343124,38
37235,★ M9 Bayonet | Stained (Well-Worn),Well-Worn,False,6,3,0.43018046021461487,43
168465,★ StatTrak™ Butterfly Knife | Slaughter (Factory New),Factory New,True,6,3,0.032272983342409134,59
16126,★ Nomad Knife | Damascus Steel (Factory New),Factory New,False,6,3,0.05610045790672302,410
5513,★ Paracord Knife | Scorched (Field-Tested),Field-Tested,False,6,3,0.21543893218040466,175
14089,★ Survival Knife | Slaughter (Factory New),Factory New,False,6,3,0.055220186710357666,59
16187,★ Huntsman Knife | Tiger Tooth (Factory New),Factory New,False,6,3,0.02945648692548275,409
150916,★ Butterfly Knife | Marble Fade (Factory New),Factory New,False,6,3,0.013125097379088402,413
12633,★ StatTrak™ Falchion Knife | Autotronic (Field-Tested),Field-Tested,True,6,3,0.26317593455314636,1116
120912,★ M9 Bayonet | Doppler (Factory New),Factory New,False,6,3,0.026944110170006752,421
63250,★ Butterfly Knife | Stained (Minimal Wear),Minimal Wear,False,6,3,0.13525044918060303,43
404989,★ Karambit | Gamma Doppler (Factory New),Factory New,False,6,3,0.014722403138875961,570
9700,★ Shadow Daggers | Slaughter (Minimal Wear),Minimal Wear,False,6,3,0.12096548825502396,59
19427,★ StatTrak™ Gut Knife | Doppler (Factory New),Factory New,True,6,3,0.03183155134320259,419
6146,★ Huntsman Knife | Safari Mesh (Field-Tested),Field-Tested,False,6,3,0.2851707637310028,72
28438,★ Falchion Knife | Doppler (Factory New),Factory New,False,6,3,0.022184597328305244,420
35741,★ Talon Knife | Case Hardened (Battle-Scarred),Battle-Scarred,False,6,3,0.4886697828769684,44
12972,★ Gut Knife | Doppler (Factory New),Factory New,False,6,3,0.02902265451848507,418
46656,★ M9 Bayonet | Damascus Steel (Minimal Wear),Minimal Wear,False,6,3,0.07230694591999054,411
17821,★ Flip Knife | Crimson Web (Field-Tested),Field-Tested,False,6,3,0.19735652208328247,12
6331,★ Survival Knife | Stained (Field-Tested),Field-Tested,False,6,3,0.2993689775466919,43
18761,★ Bowie Knife | Marble Fade (Factory New),Factory New,False,6,3,0.009715691208839417,413
114345,★ Butterfly Knife | Autotronic (Minimal Wear),Minimal Wear,False,6,3,0.09231606125831604,1115
10609,★ Kukri Knife | Crimson Web (Field-Tested),Field-Tested,False,6,3,0.2977611720561981,12
12774,★ Skeleton Knife | Safari Mesh (Minimal Wear),Minimal Wear,False,6,3,0.07133156806230545,72
24513,★ Talon Knife | Ultraviolet (Well-Worn),Well-Worn,False,6,3,0.4039481580257416,98
25118,★ Kukri Knife | Fade (Factory New),Factory New,False,6,3,0.006790956482291222,38
6379,★ Gut Knife | Black Laminate (Minimal Wear),Minimal Wear,False,6,3,0.10328443348407745,565
157404,★ Bayonet | Doppler (Factory New),Factory New,False,6,3,0.05077466741204262,416
9106,★ Navaja Knife | Marble Fade (Factory New),Factory New,False,6,3,0.027603698894381523,413
70998,★ Butterfly Knife | Case Hardened (Field-Tested),Field-Tested,False,6,3,0.26845210790634155,44
12607,★ Skeleton Knife | Urban Masked (Battle-Scarred),Battle-Scarred,False,6,3,0.49554550647735596,143
72519,★ Karambit | Black Laminate (Minimal Wear),Minimal Wear,False,6,3,0.10470547527074814,566
22374,★ StatTrak™ Bayonet | Forest DDPAT (Minimal Wear),Minimal Wear,True,6,3,0.12401469051837921,5
248580,★ Butterfly Knife | Doppler (Factory New),Factory New,False,6,3,0.0017990183550864458,420
5517,★ Paracord Knife | Scorched (Field-Tested),Field-Tested,False,6,3,0.18145394325256348,175
7436,★ StatTrak™ Gut Knife | Bright Water (Field-Tested),Field-Tested,True,6,3,0.2503023147583008,578
11456,★ Classic Knife | Blue Steel (Battle-Scarred),Battle-Scarred,False,6,3,0.6960713863372803,42
6916,★ Huntsman Knife | Black Laminate (Field-Tested),Field-Tested,False,6,3,0.2155657261610031,1112
10041,★ Flip Knife | Forest DDPAT (Well-Worn),Well-Worn,False,6,3,0.43405044078826904,5
7216,★ Classic Knife | Boreal Forest (Field-Tested),Field-Tested,False,6,3,0.16286081075668335,77
20942,★ Flip Knife | Autotronic (Minimal Wear),Minimal Wear,False,6,3,0.08125394582748413,574
94940,★ Karambit | Tiger Tooth (Factory New),Factory New,False,6,3,0.0068786717019975185,409
7363,★ Ursus Knife | Urban Masked (Battle-Scarred),Battle-Scarred,False,6,3,0.7893621921539307,143
35907,★ M9 Bayonet | Freehand (Field-Tested),Field-Tested,False,6,3,0.3174109160900116,581
26573,★ Bayonet | Autotronic (Field-Tested),Field-Tested,False,6,3,0.3011128604412079,573
47872,★ Talon Knife | Case Hardened (Minimal Wear),Minimal Wear,False,6,3,0.08331254869699478,44
23277,★ Falchion Knife | Gamma Doppler (Factory New),Factory New,False,6,3,0.028755299746990204,571
17728,★ Nomad Knife | Crimson Web (Field-Tested),Field-Tested,False,6,3,0.16923555731773376,12
17920,★ Nomad Knife | Crimson Web (Field-Tested),Field-Tested,False,6,3,0.15971891582012177,12
7777,★ Falchion Knife | Freehand (Field-Tested),Field-Tested,False,6,3,0.20920252799987793,581
21043,★ Flip Knife | Tiger Tooth (Factory New),Factory New,False,6,3,0.011869005858898163,409
115756,★ Karambit | Marble Fade (Factory New),Factory New,False,6,3,0.02732134982943535,413
5552,★ Shadow Daggers | Urban Masked (Battle-Scarred),Battle-Scarred,False,6,3,0.6492020487785339,143
69718,★ Butterfly Knife | Damascus Steel (Battle-Scarred),Battle-Scarred,False,6,3,0.45936912298202515,411
13320,★ Survival Knife | Slaughter (Minimal Wear),Minimal Wear,False,6,3,0.09425033628940582,59
20941,★ Survival Knife | Doppler (Factory New),Factory New,False,6,3,0.03300101310014725,420
69999,★ M9 Bayonet | Black Laminate (Factory New),Factory New,False,6,3,0.03269470855593681,567
10858,★ Nomad Knife | Ultraviolet (Battle-Scarred),Battle-Scarred,False,6,3,0.5266978740692139,98
9280,★ Nomad Knife | Urban Masked (Field-Tested),Field-Tested,False,6,3,0.3535759747028351,143
13012,★ Skeleton Knife | Urban Masked (Field-Tested),Field-Tested,False,6,3,0.2804037034511566,143
31693,★ Bayonet | Lore (Minimal Wear),Minimal Wear,False,6,3,0.1488317996263504,558
42741,★ M9 Bayonet | Lore (Battle-Scarred),Battle-Scarred,False,6,3,0.45588675141334534,562
58353,★ Butterfly Knife | Stained (Field-Tested),Field-Tested,False,6,3,0.34264642000198364,43
21594,★ Falchion Knife | Slaughter (Minimal Wear),Minimal Wear,False,6,3,0.1389855444431305,59
10879,★ Falchion Knife | Lore (Field-Tested),Field-Tested,False,6,3,0.15050719678401947,1106
44531,★ Skeleton Knife | Marble Fade (Factory New),Factory New,False,6,3,0.019555609673261642,413
30901,★ Talon Knife | Damascus Steel (Minimal Wear),Minimal Wear,False,6,3,0.07421864569187164,858
48776,★ Butterfly Knife | Ultraviolet (Battle-Scarred),Battle-Scarred,False,6,3,0.6444077491760254,98
7944,★ StatTrak™ Shadow Daggers | Lore (Battle-Scarred),Battle-Scarred,True,6,3,0.6037858128547668,1108
6113,★ Huntsman Knife | Bright Water (Field-Tested),Field-Tested,False,6,3,0.2645031213760376,579
24610,★ Talon Knife | Rust Coat (Battle-Scarred),Battle-Scarred,False,6,3,0.7278898358345032,414
62243,★ Butterfly Knife | Ultraviolet (Field-Tested),Field-Tested,False,6,3,0.1800498515367508,98
12439,★ Flip Knife | Ultraviolet (Field-Tested),Field-Tested,False,6,3,0.15473756194114685,98
91084,★ Talon Knife | Doppler (Factory New),Factory New,False,6,3,0.03349444270133972,855
58160,★ Butterfly Knife | Stained (Field-Tested),Field-Tested,False,6,3,0.36626893281936646,43
10768,★ Kukri Knife | Crimson Web (Field-Tested),Field-Tested,False,6,3,0.2561008930206299,12
11492,★ Gut Knife | Autotronic (Minimal Wear),Minimal Wear,False,6,3,0.110234834253788,575
88082,★ Talon Knife | Fade (Factory New),Factory New,False,6,3,0.03257347643375397,38
43828,★ Skeleton Knife | Marble Fade (Factory New),Factory New,False,6,3,0.03923667222261429,413
46063,★ Karambit | Ultraviolet (Field-Tested),Field-Tested,False,6,3,0.3127692639827728,98
13635,★ Stiletto Knife | Night Stripe (Field-Tested),Field-Tested,False,6,3,0.301437646150589,735
4823,★ Shadow Daggers | Black Laminate (Field-Tested),Field-Tested,False,6,3,0.3586099147796631,1113
23218,★ Falchion Knife | Gamma Doppler (Factory New),Factory New,False,6,3,0.02429124154150486,571
111975,★ Butterfly Knife | Autotronic (Minimal Wear),Minimal Wear,False,6,3,0.12699149549007416,1115
55528,★ Talon Knife | Marble Fade (Factory New),Factory New,False,6,3,0.03992040082812309,856
26106,★ Nomad Knife | Slaughter (Factory New),Factory New,False,6,3,0.06457274407148361,59
16105,★ Survival Knife | Marble Fade (Minimal Wear),Minimal Wear,False,6,3,0.07038150727748871,413
15004,★ Classic Knife | Crimson Web (Field-Tested),Field-Tested,False,6,3,0.21245676279067993,12
19937,★ Stiletto Knife | Case Hardened (Well-Worn),Well-Worn,False,6,3,0.39801985025405884,44
19736,★ Gut Knife | Gamma Doppler (Factory New),Factory New,False,6,3,0.0002317340113222599,571
15307,★ StatTrak™ Kukri Knife | Case Hardened (Minimal Wear),Minimal Wear,True,6,3,0.12484869360923767,44
84674,★ M9 Bayonet | Autotronic (Minimal Wear),Minimal Wear,False,6,3,0.14284783601760864,577
4914,★ Shadow Daggers | Black Laminate (Well-Worn),Well-Worn,False,6,3,0.42121005058288574,1113
5317,★ Paracord Knife | Rust Coat (Battle-Scarred),Battle-Scarred,False,6,3,0.6186493039131165,414
14972,★ Shadow Daggers | Fade (Factory New),Factory New,False,6,3,0.04172376170754433,38
13747,★ Kukri Knife | Case Hardened (Minimal Wear),Minimal Wear,False,6,3,0.08681471645832062,44
7136,★ Falchion Knife | Bright Water (Field-Tested),Field-Tested,False,6,3,0.15752683579921722,579
20749,★ Nomad Knife | Case Hardened (Minimal Wear),Minimal Wear,False,6,3,0.09443657100200653,44
32433,★ M9 Bayonet | Night (Well-Worn),Well-Worn,False,6,3,0.39097848534584045,40
24191,★ Talon Knife | Rust Coat (Battle-Scarred),Battle-Scarred,False,6,3,0.6163765788078308,414
23253,★ Falchion Knife | Gamma Doppler (Factory New),Factory New,False,6,3,0.03874708712100983,569
139050,★ StatTrak™ Karambit | Doppler (Factory New),Factory New,True,6,3,0.006785034202039242,420
15004,★ Kukri Knife | Slaughter (Field-Tested),Field-Tested,False,6,3,0.17174412310123444,59
16037,★ Falchion Knife | Tiger Tooth (Factory New),Factory New,False,6,3,0.008253536187112331,409
5833,★ Bowie Knife | Urban Masked (Field-Tested),Field-Tested,False,6,3,0.36500757932662964,143
23497,★ Bayonet | Case Hardened (Field-Tested),Field-Tested,False,6,3,0.1799047738313675,44
10787,★ Kukri Knife | Crimson Web (Field-Tested),Field-Tested,False,6,3,0.24058249592781067,12
211623,★ Talon Knife | Doppler (Factory New),Factory New,False,6,3,0.011958255432546139,416
15172,★ Ursus Knife | Tiger Tooth (Factory New),Factory New,False,6,3,0.031234025955200195,409
33898,★ Flip Knife | Fade (Factory New),Factory New,False,6,3,0.01319905836135149,38
6535,★ Survival Knife | Damascus Steel (Field-Tested),Field-Tested,False,6,3,0.18489256501197815,410
83874,★ Butterfly Knife | Autotronic (Well-Worn),Well-Worn,False,6,3,0.3962130844593048,1115
12609,★ Stiletto Knife | Rust Coat (Battle-Scarred),Battle-Scarred,False,6,3,0.5637126564979553,414
397161,★ Karambit | Gamma Doppler (Factory New),Factory New,False,6,3,0.031080782413482666,570
16283,★ Kukri Knife | Crimson Web (Minimal Wear),Minimal Wear,False,6,3,0.12385314702987671,12
53853,★ Butterfly Knife | Stained (Battle-Scarred),Battle-Scarred,False,6,3,0.6394745707511902,43
58447,★ M9 Bayonet | Lore (Field-Tested),Field-Tested,False,6,3,0.18037068843841553,562
18114,★ Nomad Knife | Crimson Web (Field-Tested),Field-Tested,False,6,3,0.15493060648441315,12
28916,★ Talon Knife | Crimson Web (Battle-Scarred),Battle-Scarred,False,6,3,0.715381920337677,12
6634,★ Survival Knife | Damascus Steel (Field-Tested),Field-Tested,False,6,3,0.15329644083976746,410
14445,★ StatTrak™ Ursus Knife | Blue Steel (Battle-Scarred),Battle-Scarred,True,6,3,0.5551959276199341,42
23046,★ StatTrak™ Flip Knife | Tiger Tooth (Factory New),Factory New,True,6,3,0.023046888411045074,409
72885,★ StatTrak™ Skeleton Knife | Doppler (Factory New),Factory New,True,6,3,0.03343130648136139,418
24171,★ Talon Knife | Rust Coat (Battle-Scarred),Battle-Scarred,False,6,3,0.5897221565246582,414
8880,★ Bowie Knife | Freehand (Factory New),Factory New,False,6,3,0.05624523013830185,581
6612,★ Bowie Knife | Ultraviolet (Field-Tested),Field-Tested,False,6,3,0.3737817704677582,98
19627,★ Bayonet | Crimson Web (Field-Tested),Field-Tested,False,6,3,0.252299040555954,12
15612,★ Falchion Knife | Tiger Tooth (Factory New),Factory New,False,6,3,0.028474869206547737,409
70998,★ Butterfly Knife | Case Hardened (Field-Tested),Field-Tested,False,6,3,0.24593624472618103,44
8977,★ Bowie Knife | Lore (Field-Tested),Field-Tested,False,6,3,0.30685943365097046,1104
21207,★ Classic Knife | Crimson Web (Well-Worn),Well-Worn,False,6,3,0.39067599177360535,12
5861,★ Shadow Daggers | Autotronic (Field-Tested),Field-Tested,False,6,3,0.15752972662448883,1118
7472,★ Falchion Knife | Bright Water (Minimal Wear),Minimal Wear,False,6,3,0.12356887757778168,579
26477,★ Stiletto Knife | Case Hardened (Minimal Wear),Minimal Wear,False,6,3,0.10741952061653137,44
71072,★ M9 Bayonet | Slaughter (Minimal Wear),Minimal Wear,False,6,3,0.09014339745044708,59
42675,★ StatTrak™ Nomad Knife | Fade (Factory New),Factory New,True,6,3,0.023825010284781456,38
17729,★ Skeleton Knife | Ultraviolet (Battle-Scarred),Battle-Scarred,False,6,3,0.7039157152175903,98
32307,★ M9 Bayonet | Night (Well-Worn),Well-Worn,False,6,3,0.4247148036956787,40
6873,★ Huntsman Knife | Black Laminate (Field-Tested),Field-Tested,False,6,3,0.3445635437965393,1112
